Alameda,Tacos el Gordo,37.772618,-122.216138,4201 International Blvd,94601,4.5,277,$,Mexican,PUcKXy89g9f0fSEEGnxUFw
Alameda,The Taco Panzon,37.8178409868812,-122.290658453967,Campbell St & W Grand Ave,94607,5.0,38,$,Mexican,zCjzXOZId8GbySXy9QDoKQ
Alameda,Doggy-Style Hot Dogs,37.76164738629,-122.24481739296,1234 Park St,94501,4.5,331,$,Hot Dogs,iUWwaihGavo-Au3HmDYzjg
Alameda,Liba,37.806038117542,-122.268000413939,380 17th St,94612,4.5,202,$$,Salad,NGFmI4eqGo2SQf3d-XUq4A
Alameda,Farmhouse Kitchen Thai Cuisine,37.79414733,-122.2755235,336 Water St,94607,4.0,524,$$,Thai,cgImAqtrpVg7hN_6lsFJrQ
Alameda,Burma Superstar,37.76369,-122.24344,1345 Park St,94501,4.0,1823,$$,Burmese,U3sI7T8D8ZiRmVuHxfMJDg
Alameda,Kamdesh Restaurant,37.8033985606492,-122.268362607375,332 14th St,94612,4.0,792,$$,Afghan,A-SljNbyT_hBcFQKzcJPNw
Alameda,Julie's Coffee and Tea Garden,37.761575001943,-122.245267284944,1223 Park St,94501,4.0,636,$$,Coffee & Tea,UidcM5xW7MXi5EYG3JPueg
Alameda,Tacos Mi Rancho,37.7989501953125,-122.256484985352,1434 1st Ave,94606,4.0,799,$,Food Stands,uCtI_VzK-snfYg5mKQRWgQ
Alameda,Aria Lounge,37.8031648645563,-122.26784239633,308 14th St,94612,4.5,216,$$,Mediterranean,Hpx6NunJgxmvAm34imYXEw
Alameda,Lane-e Kefa Coffee,37.79651,-122.26508,77 8th St,94607,4.5,94,$,Coffee & Tea,zsXBv5zLWX2BB04e5Sx6AA
Alameda,West End Crepe,37.77461,-122.27644,1536 Webster St,94501,4.5,233,$,Coffee & Tea,OD10tId0RWYdvdgfBXTc0A
Alameda,Chai Thai Noodles,37.794959,-122.253372,545 International Blvd,94606,4.0,867,$$,Thai,BmDHbBWKESB6d3ZFRT5y_Q
Alameda,Annapurna Restaurant and Bar,37.80225,-122.27521,948 Clay St,94607,4.5,280,$$,Indian,edcwzFKHIDpvS7Rj9gvU6Q
Alameda,El Tio Juan Taco Truck,37.7766040302836,-122.214329507181,4075 Foothill Blvd,94601,4.5,42,$,Food Trucks,ZFVk5Ltuca3ZVoVNluGigg
Alameda,Souley Vegan,37.7969452,-122.2760079,301 Broadway,94607,4.0,2394,$$,Vegan,nnjQ8m6oTbQbr5_zUhCiDQ
Alameda,The Park Street Tavern,37.769991,-122.23825,1901 Park St,94501,4.5,104,$$,Greek,zw4_Hz06ARZyocL0t9XQCg
Alameda,Delegates,37.8056839488837,-122.274289503694,578 14th St,94612,4.5,77,$,American (New),Vv-e5RB0bxEb6tUivsuIpQ
Alameda,Lucky Three Seven,37.7931036262143,-122.218949384695,2868 Fruitvale Ave,94602,4.0,389,$$,Filipino,MVwPH4E6RoJ5GxI_5YgpuQ
Alameda,Speisekammer,37.76606,-122.23997,2424 Lincoln Ave,94501,4.0,1310,$$,German,hzcbj-gz-A8yTc4tp0G69g
Alameda,Tacos El Rey,37.851009,-122.292444,Ashby Ave 7th St,94701,4.5,105,$,Mexican,6YdpqcSN3ySxE7bHyFXbbg
Alameda,Aburaya Japanese Fried Chicken,37.8059903,-122.2676427,362 17th St,94612,4.0,548,$$,Izakaya,oXjd7i1LAgeAWcMup0N1zg
Alameda,Pho Ga Huong Que Cafe,37.7938785422441,-122.252575940866,1228 7th Ave,94606,4.0,377,$,Vietnamese,tbAsBj5sjPtodpLsSwX2rQ
Alameda,Mom's Bun Mi,37.7893057,-122.2455595,1400 14th Ave,94606,4.5,198,$,Vietnamese,B0Ij-d2j_cG3R46TdU-FDw
Alameda,Two Mammas' Vegan Kitchen,37.774114,-122.221363,3700 E 12th St,94601,4.0,291,$$,Cafes,kfmu_fZuGUHQgQMElm7t8g
Alameda,Oeste - Cafe,37.8006862334059,-122.276380768276,730 Clay St,94607,5.0,36,$$,Coffee & Tea,LejkS57JbAFYcprYgJ3U9g
Alameda,Churros Mexicanos,37.7762042434995,-122.224286793436,3340 E 12th St,94601,4.5,115,$,Desserts,O7gMwx9aCvJtewX0-jo99Q
Alameda,Churros Guerrero Cart,37.7733960185453,-122.21336503388,1630 High St,94601,4.5,39,$,Food Stands,NtbvXuALU-4EaVXvtPz83A
Alameda,Roderick's Restaurant & Mobile Catering,37.751577,-122.153708,2708 98th Ave,94605,4.5,123,$,Food Trucks,84Irk5lNFXfWCvLmz2llLg
Alameda,Falafel Boy,37.80758,-122.26718,1924 Franklin St,94612,4.5,93,$$,Falafel,9BMstoaCsPi0oFuOO3FchA
Alameda,Alameda Bagels & Donuts,37.76168,-122.24525,1227 Park St,94501,4.5,69,$,Bagels,mWv38J2QIbSQe_9_TiU61w
Alameda,Huangcheng Noodle House,37.7990799,-122.27135,734 Webster St,94607,4.5,232,$$,Chinese,wu596lAazmcSqAxrSqCpkw
Alameda,Swan's Market,37.8015070686359,-122.274880228641,510 9th St,94607,4.5,95,$$,Grocery,cCyOuqEJ4fCceZnykiw81Q
Alameda,Bellanico Restaurant & Wine Bar,37.80748,-122.22156,4238 Park Blvd,94602,4.0,927,$$,Italian,xhZ0Wklz1WxATOI1v9Fdxg
Alameda,Island Taqueria,37.76587,-122.24172,1513 Park St,94501,4.0,286,$,Mexican,3xSVGyvQhSBCAVCCPUmVxQ
Alameda,Portal Oakland,37.7993046,-122.2546307,1611 2nd Ave,94606,4.0,1166,$$,American (New),oQ2M416FwdHc9NRKDeCHng
Alameda,Vien Huong Restaurant,37.7992477416992,-122.272529602051,712 Franklin St,94607,4.0,840,$,Chinese,5SwPjFq4R1o9TcD-ks-ocA
Alameda,Hive The Place to Bee,37.8003135,-122.2164932,2139 Macarthur Blvd,94602,4.0,357,$,Coffee & Tea,CG_ldhWuxCjMB9ljr6kAcA
Alameda,Analog,37.80427,-122.27034,414 14th St,94612,4.0,276,$$,American (Traditional),ZdjbeSrF52kJHrgjKiygrQ
Alameda,Champa Garden,37.7981399,-122.2446,2102 8th Ave,94606,4.0,1907,$$,Thai,Jlt5w5ItA8ugiXif2VVQ5g
Alameda,Roll & Bowl,37.762848,-122.245206,2302 Encinal Ave,94501,4.5,58,$,Comfort Food,FI0veywHLcErYNMxFePqng
Alameda,Queen's Cajun Seafood,37.78409,-122.23772,2211 International Blvd,94606,4.5,59,$$,Cajun/Creole,kmKK8FeEldGlRip2kVDbJA
Alameda,Santo Coyote,37.77025,-122.20929,4806 International Blvd,94601,4.5,144,$,Mexican,7QV-BC83b1zn_i4ysPUhow
Alameda,Biryani Kabab,37.8028882294893,-122.269871234894,377 13th St,94612,4.0,324,$$,Pakistani,3e9iBYKG_ro_5EgQJYP1xA
Alameda,Mariscos La Costa,37.775074005127,-122.221290588379,3625 International Blvd,94601,4.0,282,$,Mexican,j3DL8KI2Wot_A1dd7qPtgg
Alameda,Wild Ginger,37.7620099,-122.24491,1239 Park St,94501,4.0,249,$$,Chinese,4j1zqAwHCr07lKCCAiztAA
Alameda,La Mexicana Restaurant,37.7742225,-122.2184365,3930 International Blvd,94601,4.5,161,$$,Mexican,1mpcoY8hOcemB3ljndxT_w
Alameda,Shrimp Falafel Mix,37.8072232,-122.2698648,1718 Telegraph Ave,94612,4.5,61,$,Food Trucks,uHOND-CZXegWDN1moKpLRQ
Alameda,Asena Restaurant,37.76405,-122.23983,2508 Santa Clara Ave,94501,4.0,343,$$,Mediterranean,C9NdwuEHeNKkuI49-P14Nw
Alameda,Cholita Linda,37.76355,-122.24355,1337 Park St,94501,4.0,176,$$,Latin American,-JN1whnyt6V138qNIjGLcw
Alameda,Delage,37.801822,-122.2754032,536 9th St,94607,4.0,203,$$$$,Japanese,I4j_IwDHZnONx2_SP4KMVA
Alameda,Ratto's International Market,37.8011909,-122.2748552,821 Washington St,94607,4.0,354,$,Grocery,1yxfr6G-b82Ic9MRoMXtdg
Alameda,East Ocean Seafood Restaurant,37.776719,-122.276803,1713 Webster St,94501,4.0,1397,$$,Dim Sum,1048yN4bQRt_h3zQ04GDSA
Alameda,Philomena,37.79217,-122.24283,1801 14th Ave,94606,4.0,200,$$,Pizza,0zxkhaa1L4Tkx6AO4UIRWw
Alameda,Nature Vegetarian Restaurant,37.8020489683515,-122.270942730984,1116 Franklin St,94607,4.0,374,$$,Vegetarian,CuGAYi5UaexuvS01jGhQUg
Alameda,Blue Nile Ethiopian,37.8018769768143,-122.264290228486,160 14th St,94612,4.5,66,,Ethiopian,CjSZC0XEZ2TcKa32NXu8uA
Alameda,Cosecha,37.801683995932,-122.27498434346,907 Washington St,94607,4.0,808,$$,Mexican,bGc41GK0NgyeH6NJSNMSXg
Alameda,Core Kitchen,37.804252,-122.27259485008,499 14th St,94612,4.0,177,$$,Vegetarian,dhAIcHbvP_a93IHVAOMnrA
Alameda,Savemore Market & Liquor,37.8076099,-122.22254,4219 Park Blvd,94602,4.5,78,$$,Grocery,hkn-7Ktx9L9BRKQjcG7cOA
Alameda,Paddy Wagon Sliders,37.3382082,-121.8863286,,95112,4.0,222,$,Food Trucks,_Y526-jjGzk_fjXBj1EePA
Alameda,Keeku da Dhaba,37.5536513,-121.9781478,39300 Paseo Padre Pkwy,94538,4.5,72,,Indian,40DtuR_HxNuBVf_uSoy66Q
Alameda,Cam Huong Cafe,37.79428,-122.25176,702 International Blvd,94606,4.0,391,$,Vietnamese,XgwnaLcXxmvfQDwsX7Gedw
Alameda,Golden Lotus Vegan Restaurant,37.80348,-122.2705,1301 Franklin St,94612,4.0,1029,$$,Vegetarian,xrfNNIUAl2588mwyRtvH-w
Alameda,The Beanery,37.767719,-122.239433,1650 Park St,94501,4.0,205,$,Coffee & Tea,2ZuRBuzTDXSst7TTEXIbaw
Alameda,Woody's Cafe,37.799808,-122.250503,1841 Park Blvd,94606,4.0,215,$,Coffee & Tea,hNoXoJdjQ2wFzhV0FPx9bg
Alameda,Quickly,37.7765099,-122.2250587,1243 33rd Ave,94601,4.5,80,$,Juice Bars & Smoothies,SAcsxNxyKocreVwaIIlEFQ
Alameda,Homeskillet,37.7640288,-122.2430019,1363 Park St,94501,4.0,548,$$,Breakfast & Brunch,cVJYABaA4EHV3TFud5-SeA
Alameda,iLava Hawaiian Barbecue,37.7726077886242,-122.213866040111,1446 High St,94601,4.5,123,$,Barbeque,NMWKM2bKvQk4a8gEUiOKVw
Alameda,Southern Cafe,37.80112,-122.21834,2000 Macarthur Blvd,94602,4.0,482,$$,Southern,QIcu6GhZXH43nbxUxr7dkQ
Alameda,BRIX 581,37.7991263829571,-122.278355406485,581 5th St,94607,4.5,103,$$,Bars,GkFLUyZmzXxwocw3Yn8oEQ
Alameda,Zella's Soulful Kitchen,37.80437,-122.27298,499 14th St,94607,4.5,65,$,Soul Food,xNTIOycVUQE_4enSZfLKJw
Alameda,Pho King,37.7997851,-122.2539591,207 E18 St,94606,4.0,570,$,Vietnamese,s-VATOFLJeb4nAJC2W-VPw
Alameda,No Worries Filipino Vegan Cuisine,37.7556915283203,-122.18138885498,,94621,4.5,62,$,Filipino,Npcpr0trVdlPxuQxPA7rqw
Alameda,Lotus Falafel & Shawerma,37.8069308,-122.2675353,377 19th St,94612,4.0,129,$,Falafel,JbL6jiTBFZSVwUAlw5Xiag
Alameda,Mi Grullense Taco Truck,37.77845,-122.22911,1301 30th Ave,94601,4.0,129,$,Mexican,66-HuZ2fL2_KllW1ylaf1Q
Alameda,Greens & Grains,37.7677230834961,-122.239433288574,1650 Park St,94501,4.0,136,$$,American (New),DJNjGs9CLkVQzklO3wRm9w
Alameda,Oakland Grill,37.79649,-122.27484,301 Franklin St,94607,4.0,1038,$$,Breakfast & Brunch,0bvUuI_j0RTKjzWMp0xZBQ
Alameda,In-N-Out Burger,37.7839464032903,-122.277439345595,555 Willie Stargell Ave,94501,4.0,278,$,Burgers,s-ARGiLtTN1j8VAbp10XzQ
Alameda,Tacos El Grullo,37.78477,-122.22792,2630 Foothill Blvd,94601,4.5,79,$,Mexican,KpTbjIYuiWGg9wT9SpZImQ
Alameda,Tacos La Palmita,38.021779,-121.326415,7931 Thornton Rd,95209,4.5,66,$,Tacos,sR0Wy3LYGdYV9HLszRlMmw
Alameda,Taqueria Reynoso,37.7830566,-122.2211647,3329 Foothill Blvd,94601,4.5,80,$,Mexican,PJOQ2hH88fuZkYI0Prsc_g
Alameda,Tian Jin Dumplings,37.8007897,-122.2720573,989 Franklin St,94607,4.0,258,$,Chinese,7dJqX-GEGCbS1K_2AhO-bQ
Alameda,Lemon Pepper Vietnamese Cuisine,37.79104,-122.2498105,1060 E 12th St,94606,5.0,29,,Vietnamese,62KErINfDFr4_rOLBUYtiA
Alameda,El Caballo Wraps,37.774543762207,-122.265258789062,1108 Lincoln Ave,94501,4.0,306,$,Mexican,SDqcbwxGiYTwfe-xHVZdvw
Alameda,Taqueria Los Comales,37.8005592169528,-122.217078428553,2105 MacArthur Blvd,94602,4.0,289,$,Mexican,ieOEsQqK9IFG-rU4xZ_Rag
Alameda,La Penca Azul Taco Truck,37.7680108670799,-122.219244111635,720 High St,94601,4.5,63,$,Mexican,iQGzP-9C49pICEVFIFrBDA
Alameda,Chop Bar,37.7952041625977,-122.270492553711,247 4th St,94607,4.0,1885,$$,American (New),Jiz82V_WXIfZf02AuSSvDA
Alameda,The Punchdown,37.8073331961566,-122.269483655691,1737 Broadway St,94612,4.0,150,$$,Wine Bars,cmWZramvBHZxuVl-Z3bo_Q
Alameda,Mosley's Cafe,37.7781178994001,-122.252409353944,2099 Grand St,94501,4.0,164,$,Cafes,WUsP9c2N5NihfRujEk3QwQ
Alameda,Poke Zone,37.8009935192513,-122.269630104551,329 11th St,94607,4.0,172,$$,Sushi Bars,bNcQl9XOqqwtrjKwk34sXA
Alameda,La Perla Taco Truck,37.8040672831992,-122.295189351305,1395 7th St,94607,4.5,31,$,Mexican,yij0D5OL3OxrwqGSzT02BQ
Alameda,Penelope,37.8035451175313,-122.274699211121,555 12th St,94607,4.0,192,$$,American (New),nyZsvCadyKyn1-5vBK8YIw
Alameda,Boffo Cart,37.80508,-122.27307,,,4.5,36,$,Italian,PmvzsgAjVlQCdgqlgF7zfw
Alameda,Jay's Coffee Teas and Treats,37.76999,-122.26165,1414 Encinal Ave,94501,4.0,130,$,Sandwiches,7TgymfxjYBKlzp_Lg_RW_A
Alameda,Bissap Baobab Oakland,37.8045808981904,-122.268971018493,381 15th St,94612,4.0,179,$$,Senegalese,P8idMNOwPHRkv2HwgFD3ww
Alameda,MOMOlicious,37.84297,-122.28825,,94608,4.5,89,$$,Food Trucks,XCC2GEmWwwsb6LoeZLaqXA
Alameda,The Rockin' Crawfish,37.79895,-122.25449,211 Foothill Blvd,94606,4.0,1243,$$,Cajun/Creole,9Y0QXhMPj0fCyV_yYQ4muw
Alameda,Kolobok Russian Soul Food Truck,37.72391,-122.15308,,94577,4.5,32,,Food Trucks,jCcAuXhCpeJP2n-8ol7mxg
Alameda,Hang Ten Boiler,37.7659499,-122.2425,2315 Santa Clara Ave,94501,4.0,1076,$$,Cajun/Creole,kfRwWdRTJf1cnOQF-ofWUg
Alameda,Town Square Eats,37.7963077,-122.2759974,206 Broadway,94607,5.0,28,,American (Traditional),IHaZcm-FY6W3MXUJ-LM0XQ
Alameda,Ben's,37.7961527716137,-122.274162769318,398 3rd St,94607,4.0,117,$,Chinese,xGsDuKMqzGNg5CweZftK2g
Alameda,Taqueria El Farolito,37.775441,-122.220951,3646 International Blvd,94601,4.0,342,$,Mexican,uTfyYVbgmv16MMs1wk94eg
Alameda,Sandwich Board,37.7656940370798,-122.241105884314,2412 Webb Ave,94501,4.0,214,$,Delis,AxYgMxTOzYfUyIL15SuJkw
Alameda,皇帝湯 Imperial Soup,37.7990353,-122.2716638,723 Webster St,94607,4.5,92,$,Chinese,34gRRbMBcR8LU2eWGpoZ9Q
Alameda,Uccello Coffee,37.80353,-122.26844,340 14th St,94612,4.5,29,,Coffee & Tea,KbDv5-_NrtzsCuVcnu3HJA
Alameda,9 Julio Empanada Kitchen,37.7917976379395,-122.173988342285,,94619,5.0,25,$,Latin American,MS0sZySGZh4i1VggMJ8HWQ
Alameda,Waterfront Deli,37.7855038,-122.2696352,1070 Marina Village Pkwy,94501,4.5,95,$,Delis,LCApl6ErJFxXrzy9wrCKfw
Alameda,Flower Lounge,37.8005332946777,-122.217964172363,2033 Macarthur Blvd,94602,4.0,193,$$,Cantonese,i9SVArWKSobOCFL4VkvMDw
Alameda,Galeto Brazilian Steakhouse,37.80307,-122.27532,1019 Clay St,94607,4.0,790,$$$,Brazilian,E6OLQ9i9A3iS0tKI8qJK6g
Alameda,Qulture Collective,37.8063523024321,-122.268331646919,1714 Franklin St,94612,5.0,22,$,Cafes,tJYodm8sepObUxT7t02UaQ
Alameda,Sidestreet Pho,37.7629323,-122.2450717,2304 Encinal Ave,94501,4.0,743,$$,Vietnamese,cW8_VvgXmb-d_3tWzBuQow
Alameda,El Taco Oaxaco,37.7978858947754,-122.248016357422,,94606,4.5,47,$,Food Trucks,EGqx1Wv-0kVZw9sK1X6OAw
Alameda,Jalisco Restaurant,37.7872,-122.2429,1721 International Blvd,94606,4.5,81,$,Mexican,jasi-avERXVpZiIwkkwd3Q
Alameda,Gum Kuo Restaurant,37.800768,-122.271639,388 9th St,94607,4.0,908,$,Cantonese,4uzxXWe2vrOjuPJqMJJRng
Alameda,The Kon-Tiki,37.80311,-122.2686,347 14th St,94612,4.0,136,$$,Tiki Bars,qimoYhWQ0TJu_ZPOLseXMQ
Alameda,MOD Pizza,37.7558472,-122.2508,2308 South Shore Center Dr,94501,4.0,246,$,Pizza,UsTV76LoJlSDGi8oie8evw
Alameda,Pintoh Thai Street Food,37.80452,-122.2691,1442 Franklin St,94612,4.0,191,$$,Thai,A8bxJutBMQCetaXdy3WX8g
Alameda,Sticky Rice Cafe,37.7798690795898,-122.229499816895,2810 International Blvd,94601,4.0,311,$,Laotian,qTyMsvyHoERI-nXzl1rnPg
Alameda,The Local,37.7635764,-122.2435495,1333 Park St,94501,4.5,84,$,Coffee & Tea,UQIYqeHl3BxQCCHbFb8_yA
Alameda,Sushi Park,37.8074128,-122.2227319,4209 Park Blvd,94602,4.0,362,$$,Sushi Bars,gh-udCVj6s5fRazkAsIsFQ
Alameda,Nido,37.7946192,-122.2668877,444 Oak St,94607,4.0,746,$$,Mexican,73QBd4BEeS1NZ4yBvm2P9w
Alameda,El Grullo Taco Truck,37.78078,-122.231461,International Blvd & 27th Ave,94620,4.5,35,$,Mexican,Qgg3Kt3iLeDuuVBq6aF_jQ
Alameda,American Oak,37.76581,-122.2423,2319 Santa Clara Ave,94501,4.0,565,$$,American (New),PIC3URoS728clY5Cw6RTGw
Alameda,Nyum Bai,37.7763460426081,-122.224203944206,3340 E 12th St,94601,4.0,334,$$,Cambodian,e-aRFGBRFA4zYFQdToVqkg
